937|12314
938|5816
939|10138
940|15059
941|12595
942|14934
943|2800
944|11400
945|1091
946|15002
947|6908
948|6943
949|2515
950|15130
951|12911
952|68
953|830
954|5836
955|3814
956|3097
957|11494
958|10689
959|14983
960|2640
961|14323
962|62
963|10996
964|13545
965|4682
966|8564
967|16094
968|2224
969|4606
970|9259
971|3038
972|4086
973|11645
974|11951
975|3725
976|4753
977|10074
978|2649
979|223
980|8056
981|3174
982|9828
983|7829
984|4797
985|354
986|4203
987|1609
988|886
989|2396
990|1658
991|15097
992|12170
993|48
994|9391
995|10868
996|10890
997|8459
998|6439
999|12592
1000|122
1001|12453
1002|14395
1003|11868
1004|8501
1005|4399
1006|2503
1007|11157
1008|15013
1009|5103
1010|7803
1011|11714
1012|5531
1013|15093
1014|5201
1015|9670
1016|273
1017|15276
1018|14599
1019|4445
1020|13173
1021|11365
1022|421
1023|15074
1024|12406
1025|4475
1026|12039
1027|15001
1028|13542
1029|4311
1030|6790
1031|6003
1032|2856
1033|2621
1034|9532
1035|4972
1036|14714
1037|12268
1038|15230
1039|4098
1040|14102
1041|5206
1042|110
1043|4410
1044|4647
1045|7267
1046|11703
1047|8823
1048|13883
1049|15004
1050|15636
1051|686
1052|11723
1053|11525
1054|7560
1055|12470
1056|15336
1057|12698
1058|15277
1059|3105
1060|1465
1061|8520
1062|15398
1063|556
1064|8538
1065|2429
1066|4771
1067|10418
1068|5644
1069|14813
1070|6328
1071|7713
1072|7026
1073|5612
1074|13210
1075|3635
1076|9698
1077|9023
1078|5388
1079|4856
1080|12126
1081|535
1082|1653
1083|8398
1084|12174
1085|1875
1086|15819
1087|12426
1088|7279
1089|6464
1090|11343
1091|6213
1092|8204
1093|13919
1094|12521
1095|11081
1096|770
1097|6913
1098|4233
1099|8742
1100|10969
1101|15781
1102|13904
1103|10126
1104|2149
1105|3436
1106|743
1107|13393
1108|15552
1109|7992
1110|13780
1111|15538
1112|8076
1113|2735
1114|3180
1115|16296
1116|9586
1117|11715
1118|1632
1119|11310
1120|11251
1121|9185
1122|3096
1123|12863
1124|12085
1125|8777
1126|10104
1127|14115
1128|3359
1129|8897
1130|9383
1131|3646
1132|12699
1133|5921
1134|7890
1135|12485
1136|1560
1137|6074
1138|12887
1139|7879
1140|2795
1141|3301
1142|7443
1143|15706
1144|13635
1145|7277
1146|7364
1147|7575
1148|8013
1149|15023
1150|8726
1151|12311
1152|9323
1153|4192
1154|2530
1155|5573
1156|9743
1157|14266
1158|14193
1159|687
1160|11831
1161|5152
1162|12792
1163|14270
1164|13200
1165|5305
1166|8556
1167|15483
1168|5497
1169|3914
1170|2330
1171|13113
1172|13558
1173|5960
1174|6557
1175|5528
1176|11008
1177|4959
1178|8737
1179|2404
1180|8491
1181|6919
1182|9381
1183|5174
1184|11484
1185|5233
1186|5336
1187|7178
1188|1457
1189|11668
1190|14165
1191|9518
1192|7044
1193|13158
1194|6540
1195|1748
1196|970
1197|4659
1198|893
1199|15921
1200|14802
1201|15042
1202|4662
1203|6461
1204|8242
1205|1973
1206|15502
1207|1218
1208|7594
1209|14294
1210|608
1211|10773
1212|5610
1213|5272
1214|11548
1215|6741
1216|2974
1217|16192
1218|4407
1219|4827
1220|5114
1221|5349
1222|4840
1223|15081
1224|11573
1225|6230
1226|11529
1227|8064
1228|15118
1229|6417
1230|6325
1231|7631
1232|8050
1233|2024
1234|8225
1235|4264
1236|14741
1237|740
1238|10613
1239|1409
1240|6859
1241|15743
1242|10943
1243|12332
1244|15966
1245|10710
1246|1093
1247|8954
1248|1360
1249|9055
1250|15598
1251|4901
1252|14351
1253|16231
1254|1901
1255|3916
1256|10656
1257|5214
1258|11419
1259|8534
1260|55
1261|10967
1262|10948
1263|15786
1264|11846
1265|7352
1266|7017
1267|7957
1268|3242
1269|11651
1270|6055
1271|3319
1272|7508
1273|12810
1274|3028
1275|2161
1276|13232
1277|6815
1278|585
1279|10843
1280|14796
1281|9004
1282|781
1283|10776
1284|6620
1285|4245
1286|7049
1287|11574
1288|9342
1289|2187
1290|12353
1291|4114
1292|915
1293|5361
1294|14227
1295|1127
1296|5131
1297|8381
1298|4757
1299|10186
1300|14590
1301|7138
1302|2035
1303|10467
1304|10909
1305|11188
1306|10942
1307|142
1308|15880
1309|7390
1310|1756
1311|5884
1312|2686
1313|15357
1314|16035
1315|15134
1316|7855
1317|14011
1318|15811
1319|5574
1320|10720
1321|8396
1322|9261
1323|16237
1324|10429
1325|9387
1326|9777
1327|812
1328|10083
1329|4822
1330|13476
1331|9687
1332|10424
1333|2847
1334|14649
1335|15405
1336|7198
1337|16063
1338|15568
1339|12678
1340|9931
1341|6532
1342|180
1343|477
1344|2053
1345|5802
1346|761
1347|14051
1348|11138
1349|8069
1350|6241
1351|7057
1352|15045
1353|7463
1354|4631
1355|4124
1356|2026
1357|13593
1358|14827
1359|9042
1360|6682
1361|13528
1362|10566
1363|7723
1364|7137
1365|10279
1366|1009
1367|12930
1368|16261
1369|2614
1370|9450
1371|14125
1372|8337
1373|10803
1374|11096
1375|929
1376|3431
1377|15084
1378|290
1379|11828
1380|15762
1381|4942
1382|7165
1383|3270
1384|15106
1385|4527
1386|3928
1387|10368
1388|7005
1389|1510
1390|15396
1391|9636
1392|7071
1393|6235
1394|8348
1395|2851
1396|8181
1397|5575
1398|13934
1399|10526
1400|6125
1401|6334
1402|5310
1403|4775
1404|1911
1405|5417
1406|15617
1407|11422
1408|1565
1409|12492
1410|4235
1411|11032
1412|5648
1413|9012
1414|3108
1415|3794
1416|2707
1417|11355
1418|11421
1419|260
1420|7990
1421|10539
1422|597
1423|9918
1424|8450
1425|15338
1426|1346
1427|4352
1428|10440
1429|5875
1430|13131
1431|12471
1432|13082
1433|7530
1434|7342
1435|173
1436|7387
1437|16245
1438|2143
1439|6587
1440|14110
1441|143
1442|16078
1443|7344
1444|2315
1445|2491
1446|9288
1447|7202
1448|3568
1449|1518
1450|10839
1451|13612
1452|11768
1453|3527
1454|12687
1455|5605
1456|5611
1457|10330
1458|14147
1459|9423
1460|500
1461|1111
1462|7409
1463|4923
1464|8924
1465|1766
1466|4759
1467|14725
1468|9919
1469|3065
1470|4818
1471|8907
1472|1745
1473|12367
1474|14828
1475|13399
1476|7702
1477|10666
1478|5465
1479|6864
1480|13203
1481|5930
1482|1010
1483|11504
1484|9425
1485|10851
1486|10481
1487|3085
1488|1610
1489|13905
1490|6689
1491|7372
1492|2450
1493|15110
1494|7720
1495|13253
1496|12841
1497|7085
1498|13782
1499|7832
1500|8429
1501|6469
1502|3032
1503|1715
1504|5915
1505|1032
1506|12670
1507|16369
1508|13273
1509|13146
1510|16160
1511|14357
1512|1440
1513|474
1514|5210
1515|11724
1516|4607
1517|14041
1518|11711
1519|6302
1520|7790
1521|2233
1522|5822
1523|8460
1524|12624
1525|2993
1526|12812
1527|9769
1528|3402
1529|12084
1530|12787
1531|2624
1532|12957
1533|15117
1534|149
1535|471
1536|13483
1537|14636
1538|15382
1539|5864
1540|2601
1541|2017
1542|14897
1543|12384
1544|1498
1545|5102
1546|20
1547|3324
1548|2389
1549|9679
1550|9840
1551|9553
1552|2041
1553|3138
1554|8446
1555|11605
1556|16041
1557|13056
1558|13800
1559|5177
1560|1367
1561|11710
1562|8447
1563|14326
1564|10934
1565|16051
1566|819
1567|14343
1568|5320
1569|2014
1570|6889
1571|15596
1572|10008
1573|6735
1574|2264
1575|2852
1576|658
1577|12567
1578|5502
1579|1677
1580|9410
1581|14
1582|9601
1583|15389
1584|4411
1585|5200
1586|3063
1587|16064
1588|12903
1589|7858
1590|3295
1591|15089
1592|6929
1593|14676
1594|6833
1595|1038
1596|8025
1597|4561
1598|10612
1599|6413
1600|13020
1601|7910
1602|15516
1603|435
1604|13179
1605|5987
1606|10329
1607|3519
1608|15684
1609|4300
1610|15395
1611|6020
1612|9766
1613|2003
1614|5854
1615|1387
1616|8259
1617|8117
1618|14856
1619|2899
1620|14140
1621|13697
1622|7825
1623|798
1624|9566
1625|6525
1626|6034
1627|7089
1628|4400
1629|4914
1630|1661
1631|16084
1632|11736
1633|8516
1634|8462
1635|13926
1636|5262
1637|10264
1638|580
1639|7961
1640|13981
1641|14296
1642|2889
1643|9689
1644|1333
1645|3547
1646|12651
1647|5074
1648|7083
1649|4977
1650|2745
1651|1454
1652|2318
1653|16108
1654|12168
1655|14064
1656|14128
1657|6800
1658|9375
1659|14600
1660|12717
1661|12163
1662|2250
1663|5995
1664|16213
1665|7812
1666|13739
1667|4724
1668|8698
1669|14844
1670|13943
1671|14133
1672|3498
1673|63
1674|5391
1675|15936
1676|6360
1677|2520
1678|9778
1679|2195
1680|2883
1681|3068
1682|1533
1683|14921
1684|6098
1685|16358
1686|7059
1687|10506
1688|11240
1689|6642
1690|11969
1691|2555
1692|13324
1693|4202
1694|7724
1695|4598
1696|11866
1697|3699
1698|8530
1699|10024
1700|6810
1701|4523
1702|150
1703|11177
1704|9470
1705|8597
1706|12895
1707|11235
1708|13069
1709|11407
1710|2218
1711|1690
1712|3500
1713|15028
1714|4873
1715|10237
1716|14459
1717|13832
1718|9018
1719|5647
1720|10638
1721|5831
1722|10449
1723|16233
1724|16226
1725|12263
1726|8971
1727|9818
1728|1836
1729|7686
1730|7753
1731|7885
1732|969
1733|15697
1734|1209
1735|11321
1736|12598
1737|15722
1738|11672
1739|9813
1740|13221
1741|4932
1742|14745
1743|9567
1744|5526
1745|541
1746|1635
1747|16277
1748|13708
1749|6560
1750|379
1751|4489
1752|267
1753|7307
1754|15533
1755|15078
1756|10486
1757|7199
1758|9239
1759|6989
1760|16052
1761|10365
1762|1150
1763|7152
1764|1554
1765|10664
1766|16197
1767|10726
1768|3664
1769|5092
1770|10798
1771|2539
1772|5371
1773|12431
1774|14771
1775|11262
1776|10009
1777|15930
1778|1656
1779|15670
1780|7110
1781|8865
1782|2714
1783|4020
1784|15220
1785|881
1786|9000
1787|2333
1788|15205
1789|10262
1790|12854
1791|7105
1792|14347
1793|10172
1794|8830
1795|10592
1796|14261
1797|15168
1798|6646
1799|1709
1800|12333
1801|10974
1802|9995
1803|13563
1804|15403
1805|10339
1806|13662
1807|15864
1808|12115
1809|15647
1810|7600
1811|8027
1812|14743
1813|1959
1814|926
1815|12369
1816|1864
1817|4534
1818|8857
1819|1171
1820|15
1821|1749
1822|6227
1823|13590
1824|2146
1825|1190
1826|7568
1827|14728
1828|5717
1829|7567
1830|10884
1831|12493
1832|10489
1833|10389
1834|2073
1835|16357
1836|7324
1837|1544
1838|8980
1839|7181
1840|15088
1841|9113
1842|8658
1843|8920
1844|10617
1845|14082
1846|5682
1847|8051
1848|4337
1849|1143
1850|2793
1851|4545
1852|10855
1853|2693
1854|9304
1855|11763
1856|2980
1857|13793
1858|9551
1859|14230
1860|2760
1861|1092
1862|4824
1863|8956
1864|10004
1865|1507
1866|10672
1867|1496
1868|12532
1869|906
1870|646
1871|15079
1872|12560
1873|15883
1874|12271
1875|15698
1876|1441
1877|3473
1878|7072
1879|6985
1880|8067
1881|13682
1882|1270
1883|15846
1884|1170
1885|8312
1886|2516
1887|2759
1888|12142
1889|11942
1890|12330
1891|10318
1892|5291
1893|15457
1894|7410
1895|7180
1896|14857
1897|4130
1898|9859
1899|9053
1900|3728
1901|9575
1902|11389
1903|16131
1904|16025
1905|11511
1906|4717
1907|6974
1908|1642
1909|2917
1910|4966
1911|6915
1912|13023
1913|651
1914|11725
1915|13679
1916|4549
1917|2013
1918|467
1919|6861
1920|7627
1921|5400
1922|15462
1923|14633
1924|9578
1925|14213
1926|12625
1927|14019
1928|1963
1929|5128
1930|3715
1931|11997
1932|11169
1933|13138
1934|11334
1935|8362
1936|9465
1937|7588
1938|12942
1939|1692
1940|3268
1941|8729
1942|13456
1943|13630
1944|14435
1945|4689
1946|2722
1947|12240
1948|10280
1949|3344
1950|15733
1951|10557
1952|10727
1953|14192
1954|12691
1955|8481
1956|14879
1957|5203
1958|7008
1959|13947
1960|12553
1961|14249
1962|14029
1963|7786
1964|8161
1965|7245
1966|5276
1967|15508
1968|16219
1969|3800
1970|8772
1971|14976
1972|6847
1973|14807
1974|6449
1975|15798
1976|15094
1977|4562
1978|6825
1979|2455
1980|4242
1981|1153
1982|2927
1983|4047
1984|6064
1985|8957
1986|10785
1987|7553
1988|3528
1989|1391
1990|10210
1991|13849
1992|4054
1993|10337
1994|13397
1995|8555
1996|11979
1997|14702
1998|5149
1999|11215
2000|12902
2001|8277
2002|16095
2003|675
2004|4601
2005|15199
2006|306
2007|9850
2008|1882
2009|4928
2010|13331
2011|10842
2012|4509
2013|4381
2014|1729
2015|4862
2016|346
2017|7833
2018|14942
2019|3287
2020|6309
2021|11114
2022|1458
2023|16288
2024|7048
2025|2667
2026|7309
2027|7805
2028|3994
2029|14683
2030|11977
2031|12000
2032|12447
2033|7470
2034|1303
2035|4553
2036|12654
2037|5398
2038|6023
2039|7779
2040|11268
2041|6536
2042|9188
2043|10171
2044|13987
2045|12745
2046|5878
2047|11874
2048|13556
2049|7193
2050|5706
2051|5077
2052|14539
2053|12860
2054|887
2055|3824
2056|7382
2057|3186
2058|2742
2059|6910
2060|4992
2061|16276
2062|5585
2063|3685
2064|1231
2065|4256
2066|4473
2067|6865
2068|15184
2069|8967
2070|6173
2071|3492
2072|383
2073|12111
2074|1140
2075|4160
2076|2670
2077|5829
2078|15573
2079|8959
2080|15711
2081|2944
2082|15818
2083|13176
2084|14281
2085|5188
2086|11612
2087|7875
2088|15969
2089|13480
2090|12953
2091|11992
2092|4661
2093|15255
2094|13844
2095|12342
2096|11849
2097|1832
2098|13150
2099|12484
2100|4733
2101|8343
2102|10366
2103|1065
2104|4153
2105|15949
2106|1279
2107|14564
2108|12405
2109|8253
2110|14489
2111|4167
2112|11722
2113|12671
2114|2877
2115|10132
2116|13192
2117|13760
2118|4836
2119|8074
2120|6183
2121|16366
2122|14660
2123|8151
2124|5877
2125|3045
2126|3169
2127|6410
2128|5244
2129|8467
2130|12422
2131|16016
2132|2371
2133|6645
2134|15374
2135|3367
2136|8017
2137|12964
2138|10175
2139|11427
2140|14049
2141|7735
2142|15003
2143|6723
2144|15485
2145|15619
2146|764
2147|15350
2148|4144
2149|7154
2150|6648
2151|6618
2152|8727
2153|16005
2154|3299
2155|6024
2156|12016
2157|14516
2158|10056
2159|7670
2160|2596
2161|9243
2162|13660
2163|9430
2164|2400
2165|559
2166|12562
2167|1581
2168|11036
2169|4860
2170|2192
2171|5215
2172|10501
2173|8087
2174|8315
2175|7224
2176|13953
2177|8435
2178|12159
2179|2629
2180|15716
2181|15369
2182|355
2183|15486
2184|12669
2185|13037
2186|7235
2187|7585
2188|5656
2189|7952
2190|14155
2191|11778
2192|11974
2193|15315
2194|12572
2195|12326
2196|14605
2197|15445
2198|1181
2199|7358
2200|3580
2201|14233
2202|15283
2203|2066
2204|13553
2205|6921
2206|14220
2207|5591
2208|2198
2209|9395
2210|13625
2211|5998
2212|2112
2213|3769
2214|9803
2215|14245
2216|10685
2217|1927
2218|38
2219|7732
2220|16190
2221|15845
2222|2228
2223|6863
2224|9749
2225|6486
2226|7094
2227|12474
2228|14246
2229|10636
2230|11230
2231|12461
2232|2998
2233|11500
2234|3776
2235|14248
2236|7638
2237|11817
2238|7592
2239|8456
2240|10976
2241|9677
2242|13243
2243|8127
2244|7120
2245|10930
2246|14317
2247|7982
2248|3422
2249|5765
2250|10737
2251|988
2252|769
2253|10459
2254|5888
2255|3626
2256|8511
2257|124
2258|6195
2259|1444
2260|5357
2261|12713
2262|1298
2263|1305
2264|5219
2265|11189
2266|7546
2267|16243
2268|14076
2269|3894
2270|5032
2271|5686
2272|815
2273|9009
2274|5364
2275|15452
2276|11164
2277|16306
2278|9314
2279|8424
2280|15166
2281|12500
2282|10941
2283|7274
2284|9893
2285|1265
2286|3377
2287|14939
2288|15343
2289|745
2290|6076
2291|15026
2292|6947
2293|5119
2294|9057
2295|11025
2296|525
2297|1989
2298|11474
2299|7149
2300|6597
2301|4455
2302|10335
2303|10543
2304|3343
2305|5145
2306|5288
2307|1994
2308|4950
2309|11872
2310|6793
2311|3157
2312|6420
2313|15029
2314|14767
2315|13051
2316|7119
2317|6843
2318|5978
2319|4637
2320|5827
2321|16294
2322|3645
2323|8101
2324|4752
2325|6438
2326|15525
2327|4876
2328|9044
2329|11387
2330|11089
2331|8720
2332|9390
2333|6654
2334|4568
2335|2270
2336|15816
2337|6683
2338|6962
2339|11952
2340|4049
2341|14578
2342|2908
2343|1308
2344|5982
2345|11821
2346|4701
2347|11633
2348|6139
2349|12261
2350|10816
2351|2277
2352|13792
2353|4745
2354|12916
2355|13181
2356|5552
2357|7448
2358|3363
2359|3642
2360|10732
2361|9516
2362|16246
2363|14397
2364|8535
2365|645
2366|6948
2367|14305
2368|7207
2369|4995
2370|683
2371|12547
2372|5881
2373|300
2374|6971
2375|14172
2376|14868
2377|4061
2378|11664
2379|10531
2380|9106
2381|13842
2382|3113
2383|15570
2384|9278
2385|14881
2386|1639
2387|15261
2388|6799
2389|11973
2390|659
2391|9570
2392|13367
2393|10084
2394|5498
2395|14352
2396|14254
2397|14047
2398|7726
2399|2776
2400|3730
2401|2336
2402|7246
2403|6668
2404|4348
2405|15417
2406|5576
2407|1443
2408|11873
2409|13652
2410|11190
2411|3428
2412|7685
2413|12315
2414|1532
2415|3104
2416|12042
2417|12252
2418|15909
2419|10442
2420|5792
2421|14257
2422|12834
2423|10369
2424|11061
2425|16136
2426|490
2427|13241
2428|4614
2429|13781
2430|1096
2431|1229
2432|11082
2433|6916
2434|9131
2435|15291
2436|15905
2437|2311
2438|12446
2439|6928
2440|4684
2441|12305
2442|1859
2443|1213
2444|12045
2445|8979
2446|11458
2447|15968
2448|986
2449|15627
2450|16340
2451|12788
2452|11754
2453|1548
2454|6171
2455|15946
2456|4282
2457|3489
2458|11439
2459|97
2460|13260
2461|4136
2462|7632
2463|5947
2464|8483
2465|16283
2466|13075
2467|14677
2468|13992
2469|2202
2470|1852
2471|714
2472|14094
2473|9523
2474|6267
2475|4433
2476|12883
2477|13860
2478|8185
2479|10938
2480|8594
2481|5911
2482|6686
2483|15177
2484|16124
2485|3391
2486|6126
2487|13836
2488|4000
2489|5835
2490|8354
2491|4142
2492|9581
2493|4211
2494|13099
2495|7189
2496|12746
2497|755
2498|3755
2499|8563
2500|6594
2501|259
2502|11702
2503|5687
2504|8747
2505|8702
2506|16329
2507|345
2508|5053
2509|9052
2510|8978
2511|130
2512|3052
2513|16071
2514|14025
2515|1210
2516|11399
2517|8044
2518|11705
2519|1422
2520|279
2521|1982
2522|5228
2523|6728
